Root,Serial,Word,Guideword,Level,Part of Speech,Topic
0000,05-0000-21-0,"fulfil an ambition/dream/goal, etc.",-,C1,phrase,-
0000,05-0000-21-0,"fulfil criteria/requirements/qualifications, etc.",-,C1,phrase,-
0000,05-0000-21-0,"fulfil a function/need/role, etc.",-,C1,phrase,-
0000,05-0000-21-0,funds,-,C1,phrase,money
0000,05-0000-21-0,"a further 10/100, etc.",-,C1,phrase,-
0000,05-0000-21-0,gardens,-,C1,phrase,-
0000,05-0000-21-0,"gather speed/strength/support, etc.",-,C1,phrase,-
0000,05-0000-21-0,get a grip (on yourself),IDIOM,C1,phrase,-
0000,05-0000-21-0,get on sb's nerves,-,C1,phrase,-
0000,05-0000-21-0,get rid of sb,-,C1,phrase,-
0000,05-0000-21-0,get sth straight,-,C1,phrase,-
0000,05-0000-22-0,be getting at sth ,-,C1,phrasal verb,communication
0000,05-0000-22-0,get back to sb,-,C1,phrasal verb,communication
0000,05-0000-22-0,get into sth ,BE INTERESTED,C1,phrasal verb,-
0000,05-0000-22-0,get out,DIFFERENT PLACES,C1,phrasal verb,-
0000,05-0000-22-0,get (sb/sth) out,-,C1,phrasal verb,people: actions
0000,05-0000-22-0,get (sb) through sth,-,C1,phrasal verb,-
0000,05-0000-22-0,get through to sb,-,C1,phrasal verb,-
0000,05-0000-21-0,give sth a miss,-,C1,phrase,-
0000,05-0000-21-0,give way,-,C1,phrase,travel
0000,05-0000-21-0,give sb your word,-,C1,phrase,communication
0000,05-0000-21-0,be glad of sth,-,C1,phrase,-
0000,05-0000-21-0,at a glance,-,C1,phrase,-
0000,05-0000-21-0,go hand in hand,IDIOM,C1,phrase,-
0000,05-0000-21-0,keep sb going,-,C1,phrase,-
0000,05-0000-21-0,go from strength to strength,-,C1,phrase,-
0000,05-0000-22-0,go into sth,START,C1,phrasal verb,work
0000,05-0000-22-0,go into sth,BE USED,C1,phrasal verb,-
0000,05-0000-22-0,go off,EXPLODE,C1,phrasal verb,-
0000,05-0000-21-0,be good company,-,C1,phrase,people: personality
0000,05-0000-21-0,a good deal,-,C1,phrase,describing things
0000,05-0000-21-0,for good,-,C1,phrase,-
0000,05-0000-21-0,grab the opportunity/chance,-,C1,phrase,-
0000,05-0000-21-0,grab sb's attention,-,C1,phrase,-
0000,05-0000-21-0,get a grip (on yourself),IDIOM,C1,phrase,-
0000,05-0000-21-0,gain/lose ground,IDIOM,C1,phrase,-
0000,05-0000-21-0,on the grounds of/that,-,C1,phrase,-
0000,05-0000-21-0,go hand in hand,IDIOM,C1,phrase,-
0000,05-0000-21-0,at hand,-,C1,phrase,-
0000,05-0000-21-0,be in sb's hands,-,C1,phrase,-
0000,05-0000-21-0,happen to do sth,-,C1,phrase,-
0000,05-0000-21-0,as it happens,-,C1,phrase,-
0000,05-0000-21-0,there's no harm in doing sth,-,C1,phrase,-
0000,05-0000-21-0,have sth against sb/sth,-,C1,phrase,-
0000,05-0000-21-0,lose your head,IDIOM,C1,phrase,-
0000,05-0000-21-0,in your heart,-,C1,phrase,-
0000,05-0000-21-0,have no hesitation in doing sth,-,C1,phrase,-
0000,05-0000-21-0,high in sth,-,C1,phrase,food and drink
0000,05-0000-21-0,a history of sth,-,C1,phrase,body and health
0000,05-0000-21-0,hold an opinion/belief/view,-,C1,phrase,-
0000,05-0000-21-0,hold a conversation,-,C1,phrase,-
0000,05-0000-21-0,hold sb's attention/interest,-,C1,phrase,-
0000,05-0000-22-0,hold sb/sth back,PREVENT MOVEMENT,C1,phrasal verb,people: actions
0000,05-0000-22-0,hold back sth or hold sth back,NOT TELL,C1,phrasal verb,-
0000,05-0000-22-0,hold on,CONFUSED/SURPRISED,C1,phrasal verb,-
0000,05-0000-21-0,on hold,-,C1,phrase,-
0000,05-0000-21-0,on hold,-,C1,phrase,communication
0000,05-0000-21-0,the home of sth/sb,-,C1,phrase,-
0000,05-0000-21-0,make yourself at home,-,C1,phrase,-
0000,05-0000-21-0,the homeless,-,C1,phrase,-
0000,05-0000-21-0,in the hope of/that,-,C1,phrase,-
0000,05-0000-21-0,broaden/expand/widen your horizons,-,C1,phrase,-
0000,05-0000-21-0,on the horizon,-,C1,phrase,-
0000,05-0000-21-0,a host of sth,-,C1,phrase,-
0000,05-0000-21-0,a hot issue/topic,-,C1,phrase,-
0000,05-0000-21-0,all hours,-,C1,phrase,-
0000,05-0000-21-0,how come,-,C1,phrase,communication
0000,05-0000-21-0,"How dare she/you, etc.",-,C1,phrase,communication
0000,05-0000-21-0,how far,-,C1,phrase,-
0000,05-0000-21-0,room for improvement,-,C1,phrase,-
0000,05-0000-21-0,in turn,-,C1,phrase,-
0000,05-0000-21-0,in aid of sb/sth,-,C1,phrase,-
0000,05-0000-21-0,in accordance with sth,-,C1,phrase,-
0000,05-0000-21-0,in bulk,-,C1,phrase,-
0000,05-0000-21-0,in association with,-,C1,phrase,-
0000,05-0000-21-0,in the event of sth,-,C1,phrase,-
0000,05-0000-21-0,in common with sb/sth,-,C1,phrase,-
0000,05-0000-21-0,in demand,-,C1,phrase,-
0000,05-0000-21-0,in any event,-,C1,phrase,-
0000,05-0000-21-0,in sb's favour,-,C1,phrase,-
0000,05-0000-21-0,be in the public eye,IDIOM,C1,phrase,-
0000,05-0000-21-0,in the form of sth,-,C1,phrase,-
0000,05-0000-21-0,in the hope of/that,-,C1,phrase,-
0000,05-0000-21-0,in your heart,-,C1,phrase,-
0000,05-0000-21-0,be in sb's interest(s),-,C1,phrase,-
0000,05-0000-21-0,in the light of sth,-,C1,phrase,-
0000,05-0000-21-0,in moderation,-,C1,phrase,-
0000,05-0000-21-0,be in two minds,-,C1,phrase,-
0000,05-0000-21-0,in a nutshell,IDIOM,C1,phrase,-
0000,05-0000-21-0,be in position,-,C1,phrase,-
0000,05-0000-21-0,in the region of sth,-,C1,phrase,-
0000,05-0000-21-0,in respect of sth,-,C1,phrase,-
0000,05-0000-21-0,in no time,-,C1,phrase,-
0000,05-0000-21-0,in reverse,-,C1,phrase,-
0000,05-0000-21-0,in turn,-,C1,phrase,-
0000,05-0000-21-0,in tune,-,C1,phrase,-
0000,05-0000-21-0,in no way/not in any way,-,C1,phrase,-
0000,05-0000-21-0,in vain,-,C1,phrase,-
0000,05-0000-21-0,in a sense,-,C1,phrase,communication
0000,05-0000-21-0,in short,-,C1,phrase,communication
0000,05-0000-21-0,in store,-,C1,phrase,-
0000,05-0000-21-0,incapable of sth/doing sth,-,C1,phrase,-
0000,05-0000-21-0,"be inclined to think/believe/agree, etc.",-,C1,phrase,-
0000,05-0000-21-0,on the increase,-,C1,phrase,-
0000,05-0000-21-0,take the initiative,-,C1,phrase,-
0000,05-0000-21-0,know sth inside out,IDIOM,C1,phrase,communication
0000,05-0000-22-0,insist on sth,-,C1,phrasal verb,-
0000,05-0000-21-0,be intended for,-,C1,phrase,-
0000,05-0000-21-0,be in sb's interest(s),-,C1,phrase,-
0000,05-0000-21-0,take issue (with sb/sth),-,C1,phrase,communication
0000,05-0000-21-0,be a joke,-,C1,phrase,-
0000,05-0000-21-0,crack a joke,-,C1,phrase,-
0000,05-0000-21-0,it's just as well,-,C1,phrase,communication
0000,05-0000-21-0,"I/you/we, etc. will just have to do sth",-,C1,phrase,-
0000,05-0000-21-0,keep track,-,C1,phrase,-
0000,05-0000-21-0,keep your word,-,C1,phrase,-
0000,05-0000-21-0,keep sb going,-,C1,phrase,-
0000,05-0000-21-0,keep an eye out for sb/sth,IDIOM,C1,phrase,-
0000,05-0000-21-0,keep your cool,IDIOM,C1,phrase,-
0000,05-0000-21-0,keep pace with sb/sth,-,C1,phrase,-
0000,05-0000-21-0,keep sb posted,IDIOM,C1,phrase,-
0000,05-0000-21-0,keep a low profile,IDIOM,C1,phrase,-
0000,05-0000-22-0,keep sb/sth from doing sth ,-,C1,phrasal verb,people: actions
0000,05-0000-21-0,be key to sth,-,C1,phrase,-
0000,05-0000-22-0,kick in,-,C1,phrasal verb,-
0000,05-0000-22-0,kick off,-,C1,phrasal verb,-
0000,05-0000-22-0,kick sb out,-,C1,phrasal verb,people: actions
0000,05-0000-21-0,before you know it,-,C1,phrase,communication
0000,05-0000-21-0,know sth inside out,IDIOM,C1,phrase,communication
0000,05-0000-21-0,know what you are talking about,-,C1,phrase,-
0000,05-0000-21-0,be known to do sth,-,C1,phrase,-
0000,05-0000-21-0,the labour market,-,C1,phrase,-
0000,05-0000-21-0,be lacking in sth,-,C1,phrase,-
0000,05-0000-21-0,"land in/on, etc.",-,C1,phrase,-
0000,05-0000-21-0,foul language,-,C1,phrase,-
0000,05-0000-21-0,strong language,-,C1,phrase,communication
0000,05-0000-21-0,by and large,-,C1,phrase,-
0000,05-0000-21-0,by law,-,C1,phrase,-
0000,05-0000-21-0,"lay sth down/in/on, etc.",-,C1,phrase,people: actions
0000,05-0000-22-0,lay sb off or lay off sb,-,C1,phrasal verb,work
0000,05-0000-22-0,lay sth out or lay out sth,-,C1,phrasal verb,-
0000,05-0000-21-0,the leadership,-,C1,phrase,-
0000,05-0000-21-0,at the very least,-,C1,phrase,describing things
0000,05-0000-21-0,to say the least,-,C1,phrase,communication
0000,05-0000-21-0,leave sb doing sth,-,C1,phrase,-
0000,05-0000-21-0,legal action,-,C1,phrase,-
0000,05-0000-21-0,"I/he, etc. couldn't care less",-,C1,phrase,communication
0000,05-0000-21-0,let alone,-,C1,phrase,-
0000,05-0000-21-0,take the liberty of doing sth,-,C1,phrase,-
0000,05-0000-22-0,lie ahead,-,C1,phrasal verb,-
0000,05-0000-21-0,for life,-,C1,phrase,-
0000,05-0000-21-0,in the light of sth,-,C1,phrase,-
0000,05-0000-21-0,like crazy,-,C1,phrase,-
0000,05-0000-21-0,limitations,-,C1,phrase,-
0000,05-0000-21-0,a fine/thin line,IDIOM,C1,phrase,-
0000,05-0000-22-0,line sb/sth up,-,C1,phrasal verb,-
0000,05-0000-21-0,on loan,-,C1,phrase,-
0000,05-0000-21-0,on location,-,C1,phrase,-
0000,05-0000-21-0,for long,-,C1,phrase,-
0000,05-0000-21-0,long ago,-,C1,phrase,-
0000,05-0000-21-0,look on the bright side,IDIOM,C1,phrase,-
0000,05-0000-22-0,look on/upon sb/sth as sth ,-,C1,phrasal verb,-
0000,05-0000-22-0,look up,-,C1,phrasal verb,-
0000,05-0000-21-0,lose your head,IDIOM,C1,phrase,-
0000,05-0000-21-0,be lost without sb/sth,-,C1,phrase,-
0000,05-0000-21-0,keep a low profile,IDIOM,C1,phrase,-
0000,05-0000-21-0,be in luck,-,C1,phrase,-
0000,05-0000-21-0,make time,-,C1,phrase,-
0000,05-0000-21-0,make ends meet,IDIOM,C1,phrase,money
0000,05-0000-21-0,make it,-,C1,phrase,-
0000,05-0000-21-0,make an exception,-,C1,phrase,-
0000,05-0000-21-0,make yourself at home,-,C1,phrase,-
0000,05-0000-21-0,make a note of sth,-,C1,phrase,-
0000,05-0000-21-0,make a point of doing sth,-,C1,phrase,-
0000,05-0000-21-0,make yourself understood,-,C1,phrase,communication
0000,05-0000-21-0,as many as,-,C1,phrase,-
0000,05-0000-21-0,the labour market,-,C1,phrase,-
0000,05-0000-21-0,Master's (degree),-,C1,phrase,education
0000,05-0000-21-0,a matter of course,-,C1,phrase,-
0000,05-0000-21-0,it's only a matter of time,-,C1,phrase,-
0000,05-0000-21-0,may as well do sth,-,C1,phrase,-
0000,05-0000-21-0,take it from me,-,C1,phrase,communication
0000,05-0000-21-0,be meant for sb/sth,-,C1,phrase,-
0000,05-0000-21-0,by no means; not by any means,-,C1,phrase,-
0000,05-0000-21-0,by means of,-,C1,phrase,-
0000,05-0000-21-0,make ends meet,IDIOM,C1,phrase,money
0000,05-0000-22-0,mess about/around,PLAY,C1,phrasal verb,people: actions
0000,05-0000-22-0,mess about/around,WASTE TIME,C1,phrasal verb,people: actions
0000,05-0000-21-0,you might like/want to...,-,C1,phrase,people: personality
0000,05-0000-21-0,might as well do sth,-,C1,phrase,-
0000,05-0000-21-0,miles,-,C1,phrase,-
0000,05-0000-21-0,the military,-,C1,phrase,-
0000,05-0000-21-0,put/set sb's mind at ease/at rest,-,C1,phrase,-
0000,05-0000-21-0,put your mind to sth,-,C1,phrase,-
0000,05-0000-21-0,be in two minds,-,C1,phrase,-
0000,05-0000-21-0,come to mind,-,C1,phrase,-
0000,05-0000-21-0,give sth a miss,-,C1,phrase,-
0000,05-0000-21-0,in moderation,-,C1,phrase,-
0000,05-0000-21-0,for the most part,-,C1,phrase,-
0000,05-0000-21-0,mouth of a river,-,C1,phrase,-
0000,05-0000-22-0,move on,NEW PLACE,C1,phrasal verb,"people: actions, travel"
0000,05-0000-22-0,move on,NEW SUBJECT,C1,phrasal verb,communication
0000,05-0000-22-0,move on,NEW ACTIVITY,C1,phrasal verb,-
0000,05-0000-21-0,not much of a sth,-,C1,phrase,-
0000,05-0000-21-0,face the music,IDIOM,C1,phrase,-
0000,05-0000-21-0,(all) to myself,-,C1,phrase,-
0000,05-0000-21-0,nowhere near,-,C1,phrase,-
0000,05-0000-21-0,anywhere near sth,-,C1,phrase,-
0000,05-0000-21-0,not nearly (as/so),-,C1,phrase,-
0000,05-0000-21-0,be a pain in the neck,IDIOM,C1,phrase,-
0000,05-0000-21-0,needless to say,-,C1,phrase,communication
0000,05-0000-21-0,nerves,-,C1,phrase,-
0000,05-0000-21-0,get on sb's nerves,-,C1,phrase,-
0000,05-0000-21-0,new blood,IDIOM,C1,phrase,-
0000,05-0000-21-0,be bad/good news for sb,-,C1,phrase,-
0000,05-0000-21-0,the next best thing,-,C1,phrase,-
0000,05-0000-21-0,a sleepless night,-,C1,phrase,-
0000,05-0000-21-0,no doubt,-,C1,phrase,-
0000,05-0000-21-0,no ... whatsoever,-,C1,phrase,-
0000,05-0000-21-0,the norm,-,C1,phrase,-
0000,05-0000-21-0,return to normal,-,C1,phrase,-
0000,05-0000-21-0,not a/one,-,C1,phrase,-
0000,05-0000-21-0,certainly/definitely/hopefully not,-,C1,phrase,communication
0000,05-0000-21-0,make a note of sth,-,C1,phrase,-
0000,05-0000-21-0,compare notes,-,C1,phrase,communication
0000,05-0000-21-0,take note (of sth),-,C1,phrase,-
0000,05-0000-21-0,stop at nothing,-,C1,phrase,-
0000,05-0000-21-0,nothing of the sort/kind,-,C1,phrase,-
0000,05-0000-21-0,at short notice,-,C1,phrase,-
0000,05-0000-21-0,every now and then,-,C1,phrase,-
0000,05-0000-21-0,nowhere near,-,C1,phrase,-
0000,05-0000-21-0,in a nutshell,IDIOM,C1,phrase,-
0000,05-0000-21-0,the object of sth,-,C1,phrase,-
0000,05-0000-21-0,off the record,IDIOM,C1,phrase,communication
0000,05-0000-21-0,the old days,-,C1,phrase,-
0000,05-0000-21-0,"the same old arguments/face/story, etc.",-,C1,phrase,-
0000,05-0000-21-0,omit to do sth,-,C1,phrase,-
0000,05-0000-21-0,on the basis of sth,-,C1,phrase,-
0000,05-0000-21-0,"be on a committee/panel, etc.",-,C1,phrase,work
0000,05-0000-21-0,be on the ball,IDIOM,C1,phrase,people: personality
0000,05-0000-21-0,on the grounds of/that,-,C1,phrase,-
0000,05-0000-21-0,on air,-,C1,phrase,arts and media
0000,05-0000-21-0,on hold,-,C1,phrase,communication
0000,05-0000-21-0,on hold,-,C1,phrase,-
0000,05-0000-21-0,on the horizon,-,C1,phrase,-
0000,05-0000-21-0,on the increase,-,C1,phrase,-
0000,05-0000-21-0,on loan,-,C1,phrase,-
0000,05-0000-21-0,on location,-,C1,phrase,-
0000,05-0000-21-0,on the road,-,C1,phrase,travel
0000,05-0000-21-0,on track,IDIOM,C1,phrase,-
0000,05-0000-21-0,on show,-,C1,phrase,-
0000,05-0000-21-0,on site,-,C1,phrase,-
0000,05-0000-21-0,at once,-,C1,phrase,-
0000,05-0000-21-0,all at once,-,C1,phrase,-
0000,05-0000-21-0,"open to discussion/suggestions, etc.",-,C1,phrase,-
0000,05-0000-21-0,have a high/low opinion of sb/sth,-,C1,phrase,-
0000,05-0000-21-0,be opposed to sth,-,C1,phrase,-
0000,05-0000-21-0,the opposite sex,-,C1,phrase,-
0000,05-0000-21-0,the opposition,-,C1,phrase,politics
0000,05-0000-21-0,have no option (but to do sth),-,C1,phrase,-
0000,05-0000-21-0,or two,-,C1,phrase,-
0000,05-0000-21-0,or other,-,C1,phrase,-
0000,05-0000-21-0,other than,-,C1,phrase,-
0000,05-0000-21-0,other than that,-,C1,phrase,-
0000,05-0000-21-0,out of season,-,C1,phrase,food and drink
0000,05-0000-21-0,out of tune,-,C1,phrase,-
0000,05-0000-21-0,out of the blue,IDIOM,C1,phrase,-
0000,05-0000-21-0,out of action,-,C1,phrase,-
0000,05-0000-21-0,keep pace with sb/sth,-,C1,phrase,-
0000,05-0000-21-0,be a pain in the neck,IDIOM,C1,phrase,-
0000,05-0000-21-0,for the most part,-,C1,phrase,-
0000,05-0000-21-0,a passion for sth,-,C1,phrase,-
0000,05-0000-21-0,the people,-,C1,phrase,-
0000,05-0000-21-0,personal hygiene,-,C1,phrase,-
0000,05-0000-21-0,take sth personally,-,C1,phrase,-
0000,05-0000-21-0,put/keep sb in the picture,IDIOM,C1,phrase,communication
0000,05-0000-21-0,"place an advertisement/order, etc.",-,C1,phrase,-
0000,05-0000-21-0,sb's strong point,-,C1,phrase,people: personality
0000,05-0000-21-0,make a point of doing sth,-,C1,phrase,-
0000,05-0000-21-0,the poor,-,C1,phrase,-
0000,05-0000-21-0,be populated,-,C1,phrase,-
0000,05-0000-21-0,"pose a danger/problem/threat, etc.",-,C1,phrase,-
0000,05-0000-21-0,be in a position to do sth,-,C1,phrase,-
0000,05-0000-21-0,put sb in a difficult position,-,C1,phrase,-
0000,05-0000-21-0,be in position,-,C1,phrase,-
0000,05-0000-21-0,"the best/cheapest/worst, etc. possible",-,C1,phrase,-
0000,05-0000-21-0,keep sb posted,IDIOM,C1,phrase,-
0000,05-0000-21-0,do everything in your power to do sth,-,C1,phrase,-
0000,05-0000-21-0,put something into practice,-,C1,phrase,people: actions
0000,05-0000-21-0,"present a danger/difficulty/problem, etc.",-,C1,phrase,-
0000,05-0000-21-0,good/bad press,-,C1,phrase,-
0000,05-0000-21-0,prior to sth,-,C1,phrase,-
0000,05-0000-21-0,keep a low profile,IDIOM,C1,phrase,-
0000,05-0000-21-0,"prospective buyers/employers/parents, etc.",-,C1,phrase,-
0000,05-0000-21-0,be in the public eye,IDIOM,C1,phrase,-
0000,05-0000-21-0,put your mind to sth,-,C1,phrase,-
0000,05-0000-21-0,put sb in a difficult position,-,C1,phrase,-
0000,05-0000-21-0,put something into practice,-,C1,phrase,people: actions
0000,05-0000-21-0,put a stop to sth,-,C1,phrase,-
0000,05-0000-22-0,put sth forward or put forward sth,-,C1,phrasal verb,communication
0000,05-0000-22-0,put sth together or put together sth,PREPARE,C1,phrasal verb,-
0000,05-0000-21-0,be a question of,-,C1,phrase,-
0000,05-0000-21-0,"race along/down/over, etc.",-,C1,phrase,people: actions
0000,05-0000-21-0,raise your voice,-,C1,phrase,communication
0000,05-0000-21-0,at random,-,C1,phrase,-
0000,05-0000-21-0,be a rarity,-,C1,phrase,-
0000,05-0000-21-0,first-/second-/third-rate,-,C1,phrase,-
0000,05-0000-22-0,read up on sth,-,C1,phrasal verb,communication
0000,05-0000-21-0,"realize an ambition/dream/goal, etc.",-,C1,phrase,-
0000,05-0000-21-0,the rear,-,C1,phrase,-
0000,05-0000-21-0,put/set the record straight,IDIOM,C1,phrase,communication
0000,05-0000-21-0,off the record,IDIOM,C1,phrase,communication
0000,05-0000-22-0,refer to sb/sth,RELATE TO,C1,phrasal verb,-
0000,05-0000-21-0,a reflection of sth,-,C1,phrase,-
0000,05-0000-21-0,regardless of,-,C1,phrase,-
0000,05-0000-21-0,in the region of sth,-,C1,phrase,-
0000,05-0000-22-0,relate to sb,-,C1,phrasal verb,relationships
0000,05-0000-22-0,relate to sb/sth,-,C1,phrasal verb,-
0000,05-0000-21-0,in respect of sth,-,C1,phrase,-
0000,05-0000-21-0,return to normal,-,C1,phrase,-
0000,05-0000-21-0,in reverse,-,C1,phrase,-
0000,05-0000-21-0,the rich,-,C1,phrase,-
0000,05-0000-21-0,get rid of sb,-,C1,phrase,-
0000,05-0000-21-0,have a/no right to do sth,-,C1,phrase,-
0000,05-0000-21-0,"rip sth out/off/from, etc.",-,C1,phrase,-
0000,05-0000-21-0,mouth of a river,-,C1,phrase,-
0000,05-0000-21-0,on the road,-,C1,phrase,travel
0000,05-0000-21-0,room for improvement,-,C1,phrase,-
0000,05-0000-21-0,the root of sth,-,C1,phrase,-
0000,05-0000-21-0,be/lie in ruins,-,C1,phrase,-
0000,05-0000-21-0,a rule of thumb,IDIOM,C1,phrase,-
0000,05-0000-22-0,run down sb/sth or run sb/sth down,-,C1,phrasal verb,communication
0000,05-0000-22-0,run on sth,-,C1,phrasal verb,-
0000,05-0000-21-0,running water,-,C1,phrase,-
0000,05-0000-22-0,rush into sth,-,C1,phrasal verb,-
0000,05-0000-21-0,a safe place; somewhere safe,-,C1,phrase,-
0000,05-0000-21-0,safe to say,-,C1,phrase,communication
0000,05-0000-21-0,in safe hands,IDIOM,C1,phrase,-
0000,05-0000-21-0,"the same old arguments/face/story, etc.",-,C1,phrase,-
0000,05-0000-21-0,in the same way,-,C1,phrase,-
0000,05-0000-21-0,all/just the same,-,C1,phrase,communication
0000,05-0000-21-0,be satisfied that,-,C1,phrase,-
0000,05-0000-21-0,"satisfy conditions/needs/requirements, etc.",-,C1,phrase,-
0000,05-0000-21-0,save sb (from) doing sth,-,C1,phrase,-
0000,05-0000-21-0,say sth to yourself,-,C1,phrase,-
0000,05-0000-21-0,to say the least,-,C1,phrase,communication
0000,05-0000-21-0,easier said than done,IDIOM,C1,phrase,-
0000,05-0000-21-0,safe to say,-,C1,phrase,communication
0000,05-0000-21-0,needless to say,-,C1,phrase,communication
0000,05-0000-22-0,scare sb/sth away/off or scare away/off sb/sth,-,C1,phrasal verb,-
0000,05-0000-22-0,scare sb away/off or scare away/off sb,-,C1,phrasal verb,-
0000,05-0000-21-0,from scratch,IDIOM,C1,phrase,-
0000,05-0000-21-0,out of season,-,C1,phrase,food and drink
0000,05-0000-21-0,I'll/we'll see,-,C1,phrase,communication
0000,05-0000-21-0,you see,-,C1,phrase,-
0000,05-0000-21-0,wait and see,-,C1,phrase,-
0000,05-0000-21-0,in a sense,-,C1,phrase,communication
0000,05-0000-21-0,set foot in/on sth,-,C1,phrase,-
0000,05-0000-22-0,set back sb/sth or set sb/sth back,-,C1,phrasal verb,-
0000,05-0000-21-0,be all set,-,C1,phrase,-
0000,05-0000-22-0,settle in,-,C1,phrasal verb,people: personality
0000,05-0000-22-0,settle down,MAKE HOME,C1,phrasal verb,"buildings, people: actions"
0000,05-0000-21-0,the opposite sex,-,C1,phrase,-
0000,05-0000-21-0,a shade,-,C1,phrase,-
0000,05-0000-22-0,shake up sth or shake sth up,-,C1,phrasal verb,-
0000,05-0000-21-0,"share your problems/thoughts/ideas, etc.",-,C1,phrase,communication
0000,05-0000-21-0,shed tears,-,C1,phrase,"people: actions, people: personality"
0000,05-0000-21-0,at short notice,-,C1,phrase,-
0000,05-0000-21-0,in short,-,C1,phrase,communication
0000,05-0000-21-0,to cut a long story short,IDIOM,C1,phrase,-
0000,05-0000-21-0,on show,-,C1,phrase,-
0000,05-0000-21-0,look on the bright side,IDIOM,C1,phrase,-
0000,05-0000-21-0,"sincere apologies/thanks, etc.",-,C1,phrase,-
0000,05-0000-21-0,on site,-,C1,phrase,-
0000,05-0000-21-0,a skeleton crew/staff/service,-,C1,phrase,work
0000,05-0000-21-0,a sleepless night,-,C1,phrase,-
0000,05-0000-21-0,to do so,-,C1,phrase,-
0000,05-0000-21-0,even so,-,C1,phrase,-
0000,05-0000-21-0,so as not to do sth,-,C1,phrase,-
0000,05-0000-21-0,"solid gold/silver/wood, etc.",-,C1,phrase,-
0000,05-0000-21-0,be/have something to do with sth/sb,-,C1,phrase,-
0000,05-0000-21-0,no sooner ... than,-,C1,phrase,-
0000,05-0000-21-0,to spare,-,C1,phrase,-
0000,05-0000-21-0,speak for/on behalf of sb,-,C1,phrase,communication
0000,05-0000-21-0,exceed the speed limit,-,C1,phrase,-
0000,05-0000-21-0,up to speed,-,C1,phrase,-
0000,05-0000-21-0,"squeeze through/past, etc.",-,C1,phrase,people: actions
0000,05-0000-21-0,stand at sth,-,C1,phrase,-
0000,05-0000-22-0,stand up to sb/sth ,-,C1,phrasal verb,-
0000,05-0000-21-0,"two-star/three-star, etc.",-,C1,phrase,-
0000,05-0000-22-0,start out,-,C1,phrasal verb,-
0000,05-0000-21-0,from start to finish,-,C1,phrase,-
0000,05-0000-21-0,for a start,-,C1,phrase,communication
0000,05-0000-22-0,stay away from sth,-,C1,phrasal verb,-
0000,05-0000-22-0,stay on,-,C1,phrasal verb,-
0000,05-0000-22-0,stem from sth,-,C1,phrasal verb,-
0000,05-0000-21-0,step by step,-,C1,phrase,-
0000,05-0000-21-0,stop at nothing,-,C1,phrase,-
0000,05-0000-21-0,put a stop to sth,-,C1,phrase,-
0000,05-0000-21-0,in store,-,C1,phrase,-
0000,05-0000-22-0,store up sth,REMEMBER,C1,phrasal verb,-
0000,05-0000-21-0,to cut a long story short,IDIOM,C1,phrase,-
0000,05-0000-21-0,get sth straight,-,C1,phrase,-
0000,05-0000-21-0,put/set the record straight,IDIOM,C1,phrase,communication
0000,05-0000-21-0,not think straight,-,C1,phrase,-
0000,05-0000-21-0,the final/last straw,IDIOM,C1,phrase,-
0000,05-0000-21-0,go from strength to strength,-,C1,phrase,-
0000,05-0000-21-0,strike a balance,-,C1,phrase,-
0000,05-0000-21-0,"stroll along/down/through, etc.",-,C1,phrase,people: actions
0000,05-0000-21-0,strong language,-,C1,phrase,communication
0000,05-0000-21-0,sb's strong point,-,C1,phrase,people: personality
0000,05-0000-21-0,subject to sth,-,C1,phrase,-
0000,05-0000-21-0,be suited to/for sth,-,C1,phrase,-
0000,05-0000-21-0,suppose/supposing (that),-,C1,phrase,-
0000,05-0000-21-0,a sure thing,-,C1,phrase,-
0000,05-0000-21-0,be sure to do sth,-,C1,phrase,-
0000,05-0000-21-0,take effect,-,C1,phrase,-
0000,05-0000-21-0,take your time,-,C1,phrase,-
0000,05-0000-21-0,take it from me,-,C1,phrase,communication
0000,05-0000-21-0,take care of sth/doing sth,-,C1,phrase,-
0000,05-0000-21-0,take sth on board,IDIOM,C1,phrase,-
0000,05-0000-21-0,take the initiative,-,C1,phrase,-
0000,05-0000-21-0,take issue (with sb/sth),-,C1,phrase,communication
0000,05-0000-21-0,take the liberty of doing sth,-,C1,phrase,-
0000,05-0000-21-0,take sth personally,-,C1,phrase,-
0000,05-0000-21-0,take note (of sth),-,C1,phrase,-
0000,05-0000-21-0,take sb's word for it,-,C1,phrase,communication
0000,05-0000-22-0,take on sth or take sth on,-,C1,phrasal verb,"people: actions, work"
0000,05-0000-22-0,take to sb/sth,-,C1,phrasal verb,people: personality
0000,05-0000-21-0,"talk business/politics, etc.",-,C1,phrase,communication
0000,05-0000-21-0,know what you are talking about,-,C1,phrase,-
0000,05-0000-21-0,"tear sth out of/off/down, etc.",-,C1,phrase,-
0000,05-0000-22-0,tear up sth or tear sth up,-,C1,phrasal verb,people: actions
0000,05-0000-21-0,shed tears,-,C1,phrase,"people: actions, people: personality"
0000,05-0000-21-0,tell the difference,-,C1,phrase,-
0000,05-0000-21-0,that's that,-,C1,phrase,-
0000,05-0000-21-0,that is (to say),-,C1,phrase,-
0000,05-0000-21-0,every now and then,-,C1,phrase,-
0000,05-0000-21-0,all things considered,-,C1,phrase,communication
0000,05-0000-21-0,the next best thing,-,C1,phrase,-
0000,05-0000-21-0,a sure thing,-,C1,phrase,-
