Root,Serial,Word,Guideword,Level,part_of_speech,Topic
-,000000,control,CALM,C1,noun,people: personality
-,000000,controversy,-,C1,noun,-
-,000000,convenience,HELPFUL THING,C1,noun,-
-,000000,convention,MEETING,C1,noun,"communication, politics"
-,000000,convention,CUSTOM,C1,noun,-
-,000000,conventional wisdom,-,C1,phrase,-
-,000000,hold a conversation,-,C1,phrase,-
-,000000,convey,-,C1,verb,-
-,000000,convincing,-,C1,adjective,-
-,000000,cool,CALM,C1,adjective,people: personality
-,000000,keep your cool,IDIOM,C1,phrase,-
-,000000,coolness,COLD,C1,noun,-
-,000000,corporate,-,C1,adjective,-
-,000000,corrupt,-,C1,adjective,people: personality
-,000000,corrupt,-,C1,verb,people: personality
-,000000,corruption,MAKE DISHONEST,C1,noun,-
-,000000,corruption,BAD BEHAVIOUR,C1,noun,"crime, people: personality"
-,000000,cosmopolitan,-,C1,adjective,-
-,000000,"I/he, etc. couldn't care less",-,C1,phrase,communication
-,000000,counterpart,-,C1,noun,work
-,000000,countless,-,C1,adjective,-
-,000000,courageous,-,C1,adjective,people: personality
-,000000,course of action,-,C1,phrase,-
-,000000,during/in/over the course of sth,-,C1,phrase,-
-,000000,a matter of course,-,C1,phrase,-
-,000000,cover,REPORT,C1,verb,"arts and media, people: actions"
-,000000,cover,FINANCIAL PROTECTION,C1,verb,money
-,000000,cover,MONEY,C1,verb,money
-,000000,cover sth up or cover up sth,-,C1,phrasal verb,people: actions
-,000000,cover,FINANCIAL,C1,noun,money
-,000000,coverage,REPORT,C1,noun,arts and media
-,000000,cover,FROM WEATHER/ATTACK,C1,noun,-
-,000000,crack a joke,-,C1,phrase,-
-,000000,crash,MONEY,C1,verb,money
-,000000,crash,BUSINESS,C1,noun,money
-,000000,crawl,SPEED,C1,noun,-
-,000000,crawl,SWIMMING,C1,noun,-
-,000000,like crazy,-,C1,phrase,-
-,000000,the cream of sth,-,C1,phrase,-
-,000000,criterion,-,C1,noun,-
-,000000,critic,NOT APPROVE,C1,noun,-
-,000000,crossing,TRIP BY WATER,C1,noun,-
-,000000,crowd,-,C1,verb,-
-,000000,be a far cry from sth,IDIOM,C1,phrase,-
-,000000,crystal clear,-,C1,phrase,-
-,000000,cultivate,GROW,C1,verb,-
-,000000,cultivation,-,C1,noun,-
-,000000,cure,PROBLEM,C1,verb,-
-,000000,customary,-,C1,adjective,-
-,000000,to cut a long story short,IDIOM,C1,phrase,-
-,000000,cut across sth,GROUP,C1,phrasal verb,-
-,000000,cut out sth or cut sth out,SHAPE,C1,phrasal verb,people: actions
-,000000,cut out sth or cut sth out,STOP EATING,C1,phrasal verb,-
-,000000,cut,REDUCTION,C1,noun,-
-,000000,cutback,-,C1,noun,-
-,000000,cutting-edge,-,C1,adjective,-
-,000000,dare sb to do sth,-,C1,phrase,-
-,000000,"How dare she/you, etc.",-,C1,phrase,communication
-,000000,dark,BAD,C1,adjective,-
-,000000,date,FRUIT,C1,noun,food and drink
-,000000,the dawn of sth,-,C1,phrase,-
-,000000,the old days,-,C1,phrase,-
-,000000,days,-,C1,phrase,-
-,000000,daycare,-,C1,noun,-
-,000000,daydream,-,C1,verb,-
-,000000,day-to-day,-,C1,adjective,-
-,000000,be dead (set) against sth/doing sth,-,C1,phrase,-
-,000000,dead,EXTREMELY,C1,adverb,-
-,000000,"deadly dull/serious, etc.",-,C1,phrase,-
-,000000,a good deal,-,C1,phrase,describing things
-,000000,debut,-,C1,noun,-
-,000000,decisive,AFFECTING,C1,adjective,-
-,000000,declaration,-,C1,noun,politics
-,000000,dedicate your life/yourself to sth,-,C1,phrase,-
-,000000,dedicated,GIVING TIME/ENERGY,C1,adjective,-
-,000000,dedication,-,C1,noun,-
-,000000,deduction,AMOUNT,C1,noun,-
-,000000,deepen,KNOWLEDGE,C1,verb,-
-,000000,defect,-,C1,noun,-
-,000000,defence,MILITARY,C1,noun,politics
-,000000,defend,LAW,C1,verb,crime
-,000000,deficiency,FAULT,C1,noun,-
-,000000,deficit,-,C1,noun,-
-,000000,definitely not,-,C1,phrase,communication
-,000000,definition,IMAGE,C1,noun,-
-,000000,delegate,-,C1,noun,-
-,000000,delicate,NEEDING CARE,C1,adjective,-
-,000000,deliver,PROMISE,C1,verb,-
-,000000,in demand,-,C1,phrase,-
-,000000,demonstrate,SHOW HOW,C1,verb,"communication, people: actions"
-,000000,demonstration,SHOWING,C1,noun,people: actions
-,000000,demonstration,PROOF,C1,noun,-
-,000000,density,-,C1,noun,-
-,000000,deodorant,-,C1,noun,body and health
-,000000,dependent on/upon sth,-,C1,phrase,-
-,000000,deposit,BANK,C1,noun,-
-,000000,deposit,-,C1,verb,-
-,000000,deposit,RENT,C1,noun,-
-,000000,deprived,-,C1,adjective,-
-,000000,deputy,-,C1,noun,politics
-,000000,derive (sth) from sth,-,C1,phrasal verb,-
-,000000,deserted,-,C1,adjective,-
-,000000,design,DRAWING,C1,noun,-
-,000000,desire,-,C1,verb,-
-,000000,destiny,POWER,C1,noun,-
-,000000,destiny,FUTURE,C1,noun,-
-,000000,detached,BUILDING,C1,adjective,buildings
-,000000,detect,-,C1,verb,-
-,000000,deteriorate,-,C1,verb,-
-,000000,determine,FIND,C1,verb,-
-,000000,determine,DECIDE,C1,verb,-
-,000000,devastating,SHOCKING,C1,adjective,-
-,000000,devastated,-,C1,adjective,people: personality
-,000000,developer,PRODUCTS,C1,noun,"technology, work"
-,000000,devote yourself to sth ,-,C1,phrasal verb,people: actions
-,000000,dictate,-,C1,verb,-
-,000000,diesel,-,C1,noun,travel
-,000000,tell the difference,-,C1,phrase,-
-,000000,differentiate,SEE DIFFERENCE,C1,verb,-
-,000000,put sb in a difficult position,-,C1,phrase,-
-,000000,digest,FOOD,C1,verb,body and health
-,000000,digest,INFORMATION,C1,verb,-
-,000000,digestion,-,C1,noun,body and health
-,000000,diminish,-,C1,verb,-
-,000000,diplomatic,GOVERNMENTS,C1,adjective,politics
-,000000,direct,CLEAR,C1,adjective,-
-,000000,"direct sth against/at/towards, etc. sb/sth",-,C1,phrase,-
-,000000,direct,ORGANIZE,C1,verb,-
-,000000,direction,CONTROL,C1,noun,-
-,000000,directory,-,C1,noun,-
-,000000,disadvantaged,-,C1,adjective,-
-,000000,disapproval,-,C1,noun,people: personality
-,000000,disastrous,-,C1,adjective,describing things
-,000000,discipline,SELF CONTROL,C1,noun,people: personality
-,000000,discomfort,SITUATION,C1,noun,-
-,000000,discontent,-,C1,noun,-
-,000000,discovery,THING/PERSON,C1,noun,-
-,000000,discriminate,TREAT UNFAIRLY,C1,verb,-
-,000000,discrimination,-,C1,noun,-
-,000000,disgusted,-,C1,adjective,-
-,000000,dishonestly,-,C1,adverb,people: personality
-,000000,dismiss,NOT CONSIDER,C1,verb,-
-,000000,dismiss,MAKE LEAVE,C1,verb,-
-,000000,dismissal,IDEA,C1,noun,-
-,000000,dismissal,JOB,C1,noun,work
-,000000,disorder,ILLNESS,C1,noun,body and health
-,000000,disorder,BAD BEHAVIOUR,C1,noun,-
-,000000,displace,-,C1,verb,-
-,000000,displacement,-,C1,noun,-
-,000000,dispose of sth,-,C1,phrasal verb,-
-,000000,disrespect,-,C1,noun,people: personality
-,000000,disruption,-,C1,noun,-
-,000000,dissolve,END,C1,verb,-
-,000000,dissertation,-,C1,noun,education
-,000000,distant,NOT FRIENDLY,C1,adjective,people: personality
-,000000,distinct,CLEAR,C1,adjective,-
-,000000,distinct,DIFFERENT,C1,adjective,-
-,000000,distinctive,-,C1,adjective,-
-,000000,distort,-,C1,verb,-
-,000000,distraction,NO ATTENTION,C1,noun,-
-,000000,distraction,FUN,C1,noun,-
-,000000,distress,UPSET,C1,noun,people: personality
-,000000,distressed,-,C1,adjective,-
-,000000,distribute,SUPPLY,C1,verb,-
-,000000,distribution,SUPPLYING,C1,noun,-
-,000000,distribution,SHARING,C1,noun,-
-,000000,disturbance,INTERRUPTION,C1,noun,-
-,000000,diversity,-,C1,noun,-
-,000000,"divert sb's attention/thoughts, etc.",-,C1,phrase,-
-,000000,divide sth (up) among/between sb,-,C1,phrase,people: actions
-,000000,divide,NUMBERS,C1,verb,-
-,000000,divide,DISAGREE,C1,verb,-
-,000000,divide,-,C1,noun,-
-,000000,will do,-,C1,phrase,-
-,000000,do your utmost,-,C1,phrase,-
-,000000,do away with sth,-,C1,phrasal verb,-
-,000000,dock,-,C1,noun,-
-,000000,domain,-,C1,noun,-
-,000000,dominant,IMPORTANT,C1,adjective,-
-,000000,domination,-,C1,noun,-
-,000000,dominate,BE IMPORTANT,C1,verb,-
-,000000,donate,BLOOD/ORGANS,C1,verb,"body and health, people: actions"
-,000000,no doubt,-,C1,phrase,-
-,000000,doubt,NOT BELIEVE,C1,verb,-
-,000000,down to earth,IDIOM,C1,phrase,-
-,000000,down,NOT WORKING,C1,adjective,technology
-,000000,downside,-,C1,noun,-
-,000000,downward,-,C1,adjective,-
-,000000,down-to-earth,-,C1,adjective,-
-,000000,downwards,-,C1,adverb,-
-,000000,dozens,-,C1,phrase,-
-,000000,draft,-,C1,verb,"communication, people: actions"
-,000000,drastic,-,C1,adjective,-
-,000000,drastically,-,C1,adverb,-
-,000000,draught,-,C1,noun,-
-,000000,draw,SPORT,C1,verb,shopping
-,000000,draw on sth,-,C1,phrasal verb,-
-,000000,draw sth up or draw up sth,-,C1,phrasal verb,-
-,000000,drawback,-,C1,noun,-
-,000000,drive sb to sth; drive sb to do sth,-,C1,phrase,-
-,000000,drive,ENERGY,C1,noun,people: personality
-,000000,drop,TAKE,C1,verb,travel
-,000000,drop,DISTANCE,C1,noun,-
-,000000,dry,HAIR/SKIN,C1,adjective,body and health
-,000000,dry,WINE,C1,adjective,food and drink
-,000000,dual,-,C1,adjective,-
-,000000,be due for sth,-,C1,phrase,-
-,000000,dumb,-,C1,adjective,body and health
-,000000,dull,NOT BRIGHT,C1,adjective,describing things
-,000000,dump,GET RID OF,C1,verb,-
-,000000,dump,WASTE,C1,noun,-
-,000000,duration,-,C1,noun,-
-,000000,dwell on/upon sth,-,C1,phrasal verb,-
-,000000,have an ear for sth,-,C1,phrase,-
-,000000,down to earth,IDIOM,C1,phrase,-
-,000000,"how/what/why, etc. on earth?",-,C1,phrase,communication
-,000000,easily,LIKELY,C1,adverb,-
-,000000,(take) the easy way out,IDIOM,C1,phrase,-
-,000000,easier said than done,IDIOM,C1,phrase,-
-,000000,ecology,-,C1,noun,natural world
-,000000,edible,-,C1,adjective,-
-,000000,take effect,-,C1,phrase,-
-,000000,have little/no effect,-,C1,phrase,-
-,000000,effectiveness,-,C1,noun,-
-,000000,the elderly,-,C1,phrase,-
-,000000,electrical,SUPPLY,C1,adjective,-
-,000000,elegance,-,C1,noun,people: appearance
-,000000,eliminate,GET RID OF,C1,verb,-
-,000000,eligible,-,C1,adjective,-
-,000000,eliminate,COMPETITION,C1,verb,shopping
-,000000,elite,-,C1,noun,-
-,000000,embrace,ACCEPT,C1,verb,-
-,000000,embrace,INCLUDE,C1,verb,-
-,000000,emerge,BECOME KNOWN,C1,verb,-
-,000000,emission,-,C1,noun,-
-,000000,emperor,-,C1,noun,-
-,000000,empire,BUSINESSES,C1,noun,-
-,000000,empire,COUNTRIES,C1,noun,-
-,000000,employ,USE,C1,verb,-
-,000000,empty,NO MEANING,C1,adjective,-
-,000000,enclose,BE ALL AROUND,C1,verb,-
-,000000,make ends meet,IDIOM,C1,phrase,money
-,000000,bring sth to an end,-,C1,phrase,-
-,000000,endeavour to do sth,-,C1,phrase,-
-,000000,enforce,-,C1,verb,-
-,000000,engage,-,C1,verb,-
-,000000,enhance,-,C1,verb,-
-,000000,have had enough,-,C1,phrase,-
-,000000,enrich,-,C1,verb,-
-,000000,enter,PERIOD OF TIME,C1,verb,-
-,000000,enterprise,BUSINESS,C1,noun,work
-,000000,enterprise,QUALITY,C1,noun,people: personality
-,000000,entitle,GIVE TITLE,C1,verb,-
-,000000,environmentalist,-,C1,noun,-
-,000000,envisage,-,C1,verb,-
-,000000,envision,-,C1,verb,-
-,000000,equally,SAME AMOUNTS,C1,adverb,-
-,000000,equally,SAME DEGREE,C1,adverb,-
-,000000,equation,-,C1,noun,-
-,000000,equivalent,-,C1,adjective,-
-,000000,equivalent,-,C1,noun,-
-,000000,erosion,PHYSICAL DAMAGE,C1,noun,-
-,000000,escape,GETTING OUT,C1,noun,people: actions
-,000000,"establish communication/relations, etc.",-,C1,phrase,-
-,000000,establish sb/sth as sth,-,C1,phrase,-
-,000000,establishment,ORGANIZATION,C1,noun,work
-,000000,establishment,STARTING,C1,noun,-
-,000000,ethnic,-,C1,adjective,-
-,000000,evaluate,-,C1,verb,-
-,000000,evaluation,-,C1,noun,-
-,000000,even so,-,C1,phrase,-
-,000000,break even,-,C1,phrase,money
-,000000,in the event of sth,-,C1,phrase,-
-,000000,in any event,-,C1,phrase,-
-,000000,"better/faster/happier, etc. than ever",-,C1,phrase,-
-,000000,every now and then,-,C1,phrase,-
-,000000,do everything in your power to do sth,-,C1,phrase,-
-,000000,evolve,-,C1,verb,-
-,000000,"not exactly easy/new/rich, etc.",-,C1,phrase,-
-,000000,exaggeration,-,C1,noun,-
-,000000,exaggerate,-,C1,verb,-
-,000000,exceed,BE MORE,C1,verb,-
-,000000,exceed sb's expectations,-,C1,phrase,-
-,000000,exceed the speed limit,-,C1,phrase,-
-,000000,make an exception,-,C1,phrase,-
-,000000,exceptionally,-,C1,adverb,-
-,000000,excess,-,C1,noun,-
-,000000,excess,-,C1,adjective,-
-,000000,excessive,-,C1,adjective,-
-,000000,exclude,KEEP OUT,C1,verb,-
-,000000,exclude,NOT INCLUDE,C1,verb,-
-,000000,exclusive,NOT SHARED,C1,adjective,-
-,000000,exclusively,-,C1,adverb,-
-,000000,executive,-,C1,adjective,work
-,000000,executive,-,C1,noun,work
-,000000,exhaust,GAS,C1,noun,-
-,000000,exhaust,-,C1,verb,-
-,000000,exhaust,PIPE,C1,noun,-
-,000000,exhaustive,-,C1,adjective,-
-,000000,exhibit,SHOW OBJECTS,C1,verb,-
-,000000,exhibit,-,C1,noun,-
-,000000,exist,LIVE,C1,verb,-
-,000000,existence,LIFE,C1,noun,-
-,000000,exceed sb's expectations,-,C1,phrase,-
-,000000,at the expense of sth,-,C1,phrase,-
-,000000,expenses,-,C1,noun,money
-,000000,exploration,-,C1,noun,-
-,000000,explosion,INCREASE,C1,noun,-
-,000000,exposure,-,C1,noun,-
-,000000,exterior,-,C1,noun,-
-,000000,extinct,-,C1,adjective,"animals, natural world"
-,000000,extinction,-,C1,noun,"animals, natural world"
-,000000,extra,ACTOR,C1,noun,arts and media
-,000000,extrovert,-,C1,noun,people: personality
-,000000,keep an eye out for sb/sth,IDIOM,C1,phrase,-
-,000000,turn a blind eye (to sth),IDIOM,C1,phrase,-
-,000000,be in the public eye,IDIOM,C1,phrase,-
-,000000,fabric,-,C1,noun,-
-,000000,fabulous,-,C1,adjective,describing things
-,000000,at face value,IDIOM,C1,phrase,-
-,000000,face the music,IDIOM,C1,phrase,-
-,000000,facilitate,-,C1,verb,-
-,000000,"the English/law/science, etc. faculty",-,C1,phrase,education
-,000000,fair,AVERAGE,C1,adjective,-
-,000000,fair,SHOW OF GOODS/SERVICES,C1,noun,-
-,000000,fairness,-,C1,noun,-
-,000000,fake,-,C1,adjective,describing things
-,000000,fall flat,-,C1,phrase,-
-,000000,fall,DEFEAT,C1,noun,-
-,000000,false,NOT SINCERE,C1,adjective,people: personality
-,000000,far from sth,-,C1,phrase,-
-,000000,far from it,-,C1,phrase,-
-,000000,how far,-,C1,phrase,-
-,000000,be a far cry from sth,IDIOM,C1,phrase,-
-,000000,fascinate,-,C1,verb,-
-,000000,fascination,-,C1,noun,-
-,000000,fatty,-,C1,adjective,food and drink
-,000000,in sb's favour,-,C1,phrase,-
-,000000,feasible,-,C1,adjective,-
-,000000,feast,-,C1,noun,food and drink
-,000000,feed,SUPPLY,C1,verb,-
-,000000,feed,EAT FOOD,C1,verb,-
-,000000,feel compelled to do sth,-,C1,phrase,-
-,000000,bad/ill feeling,-,C1,phrase,-
-,000000,feminine,-,C1,adjective,-
-,000000,fibre,-,C1,noun,food and drink
-,000000,fiction,NOT TRUE,C1,noun,-
-,000000,figure,AMOUNT,C1,noun,-
-,000000,figure,PICTURE,C1,noun,-
-,000000,fill,JOB,C1,verb,"people: actions, work"
-,000000,filthy,DIRTY,C1,adjective,describing things
-,000000,filthy,OFFENSIVE,C1,adjective,-
-,000000,finish off (sth) or finish (sth) off,-,C1,phrasal verb,people: actions
-,000000,from start to finish,-,C1,phrase,-
-,000000,first and foremost,-,C1,phrase,-
-,000000,come first,-,C1,phrase,-
-,000000,fit,SAME,C1,verb,-
-,000000,fit in,-,C1,phrasal verb,-
-,000000,fit,SUITABLE,C1,verb,-
-,000000,fit in with sth ,SUCCESSFUL PART,C1,phrasal verb,-
-,000000,fit,SUITABLE,C1,adjective,-
-,000000,fix sth up,-,C1,phrasal verb,-
-,000000,flair,ABILITY,C1,noun,-
-,000000,fall flat,-,C1,phrase,-
-,000000,flaw,-,C1,noun,-
-,000000,flee,-,C1,verb,people: actions
-,000000,fleet,SHIPS,C1,noun,-
-,000000,fleet,VEHICLES,C1,noun,-
-,000000,flow,MOVEMENT,C1,noun,-
-,000000,with flying colours,IDIOM,C1,phrase,-
-,000000,the focus of sth,-,C1,phrase,-
-,000000,follow,BE INTERESTED,C1,verb,-
-,000000,the foot of sth,-,C1,phrase,-
-,000000,set foot in/on sth,-,C1,phrase,-
-,000000,footstep,-,C1,noun,-
-,000000,for,RESPONSIBILITY,C1,preposition,-
-,000000,for,COMPARE,C1,preposition,-
-,000000,for good,-,C1,phrase,-
-,000000,for long,-,C1,phrase,-
-,000000,for life,-,C1,phrase,-
-,000000,for the time being,-,C1,phrase,-
-,000000,for the most part,-,C1,phrase,-
-,000000,for a start,-,C1,phrase,communication
-,000000,first and foremost,-,C1,phrase,-
-,000000,foresee,-,C1,verb,-
-,000000,in the form of sth,-,C1,phrase,-
-,000000,formal,STUDY,C1,adjective,-
-,000000,formal,OFFICIAL,C1,adjective,-
-,000000,formally,OFFICIALLY,C1,adverb,-
-,000000,format,-,C1,noun,-
-,000000,formally,POLITELY,C1,adverb,-
-,000000,formula,METHOD,C1,noun,-
-,000000,formula,RULE,C1,noun,-
-,000000,forthcoming,OFFERED,C1,adjective,-
-,000000,forward,PROGRESS,C1,adverb,-
-,000000,foul language,-,C1,phrase,-
-,000000,foul,UNPLEASANT,C1,adjective,-
-,000000,foundation,START,C1,noun,-
-,000000,foundation,ORGANIZATION,C1,noun,-
-,000000,free from/of sth,-,C1,phrase,-
-,000000,fresh,NOT TIRED,C1,adjective,-
-,000000,friction,-,C1,noun,-
-,000000,fright,-,C1,noun,-
-,000000,"from then/that day, etc. on",-,C1,phrase,-
-,000000,from start to finish,-,C1,phrase,-
-,000000,from scratch,IDIOM,C1,phrase,-
-,000000,frustrated,-,C1,adjective,-
-,000000,fruitful,-,C1,adjective,-
-,000000,frustrating,-,C1,adjective,people: personality
-,000000,"fulfil a duty/promise/responsibility, etc.",-,C1,phrase,-
-,000000,"fulfil an ambition/dream/goal, etc.",-,C1,phrase,-
-,000000,"fulfil criteria/requirements/qualifications, etc.",-,C1,phrase,-
-,000000,"fulfil a function/need/role, etc.",-,C1,phrase,-
-,000000,fumes,-,C1,noun,-
-,000000,function,EVENT,C1,noun,-
-,000000,fund,-,C1,noun,money
-,000000,funds,-,C1,phrase,money
-,000000,fund,-,C1,verb,money
-,000000,funding,-,C1,noun,money
-,000000,furnished,-,C1,adjective,-
-,000000,"a further 10/100, etc.",-,C1,phrase,-
-,000000,fuss,-,C1,noun,people: personality
-,000000,gadget,-,C1,noun,-
-,000000,gain,INCREASE,C1,noun,-
-,000000,gardens,-,C1,phrase,-
-,000000,garment,-,C1,noun,-
-,000000,"gather speed/strength/support, etc.",-,C1,phrase,-
-,000000,gather,THINK,C1,verb,-
-,000000,gathering,-,C1,noun,-
-,000000,gene,-,C1,noun,body and health
-,000000,generalization,-,C1,noun,-
-,000000,generalize,-,C1,verb,-
-,000000,generous,LARGE,C1,adjective,-
-,000000,genetic,-,C1,adjective,body and health
-,000000,genetically modified,-,C1,adjective,-
-,000000,genius,PERSON,C1,noun,-
-,000000,gentle,SLOPE,C1,adjective,-
-,000000,genuine,SINCERE,C1,adjective,people: personality
-,000000,geology,-,C1,noun,"education, natural world"
-,000000,germ,DISEASE,C1,noun,body and health
-,000000,gerund,-,C1,noun,-
-,000000,gesture,MOVEMENT,C1,noun,-
-,000000,gesture,ACTION,C1,noun,-
-,000000,get a grip (on yourself),IDIOM,C1,phrase,-
-,000000,get on sb's nerves,-,C1,phrase,-
-,000000,get rid of sb,-,C1,phrase,-
-,000000,get sth straight,-,C1,phrase,-
-,000000,be getting at sth ,-,C1,phrasal verb,communication
-,000000,get back to sb,-,C1,phrasal verb,communication
-,000000,get into sth ,BE INTERESTED,C1,phrasal verb,-
-,000000,get out,DIFFERENT PLACES,C1,phrasal verb,-
-,000000,get (sb/sth) out,-,C1,phrasal verb,people: actions
-,000000,get (sb) through sth,-,C1,phrasal verb,-
-,000000,get through to sb,-,C1,phrasal verb,-
-,000000,giant,IMAGINARY MAN,C1,noun,-
-,000000,gift,ABILITY,C1,noun,-
-,000000,gifted,-,C1,adjective,people: personality
-,000000,give sth a miss,-,C1,phrase,-
-,000000,give way,-,C1,phrase,travel
-,000000,give sb your word,-,C1,phrase,communication
-,000000,be glad of sth,-,C1,phrase,-
-,000000,glamour,-,C1,noun,-
-,000000,at a glance,-,C1,phrase,-
